imdb_id,actors,country,director,dvd,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,runtime,title,tomato_consensus,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,writer,year,budget,genres,homepage,tmdb_id,overview,tmdb_popularity,revenue,tagline,tmdb_vote_average,tmdb_vote_count,wiki_page
tt3300542,"Alon Aboutboul, Waleed Zuaiter, Adel Bencherif, Mehdi Dehbi","UK, USA, Bulgaria",Babak Najafi,,5.9,"66,210","English, Italian, French, Japanese",28.0,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",http://ia.media-imdb.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_SX300.jpg,,R,04 Mar 2016,99 min,London Has Fallen,London Has Fallen traps a talented cast -- and all who dare to see it -- in a mid-1990s basic-cable nightmare of a film loaded with xenophobia and threadbare action-thriller clichÃ©s.,rotten,26.0,3.9,168.0,125.0,55.0,3.4,33600.0,"Creighton Rothenberger (based on characters created by), Katrin Benedikt (based on characters created by), Creighton Rothenberger (story by), Katrin Benedikt (story by), Creighton Rothenberger (screenplay), Katrin Benedikt (screenplay), Christian Gudegast (screenplay), Chad St. John (screenplay)",2016,60000000,"[Action, Crime, Thriller]",https://www.facebook.com/LondonHasFallenOfficial,267860,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",9.54653,195725584,The world's leaders have assembled. So have their enemies.,5.5,761,London Has Fallen
tt2277860,"Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson",USA,"Andrew Stanton, Angus MacLane",,7.8,"51,956","English, Indonesian",77.0,"The friendly but forgetful blue tang fish begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.",http://ia.media-imdb.com/images/M/MV5BNzg4MjM2NDQ4MV5BMl5BanBnXkFtZTgwMzk3MTgyODE@._V1_SX300.jpg,,PG,17 Jun 2016,97 min,Finding Dory,"Funny, poignant, and thought-provoking, Finding Dory delivers a beautifully animated adventure that adds another entertaining chapter to its predecessor's classic story.",certified,94.0,7.7,238.0,15.0,88.0,4.2,159592.0,"Andrew Stanton (original story by), Andrew Stanton (screenplay), Victoria Strouse (screenplay), Bob Peterson (additional screenplay material by), Angus MacLane (additional story material by)",2016,200000000,"[Adventure, Animation, Comedy]",http://movies.disney.com/finding-dory,127380,"""Finding Dory"" reunites Dory with friends Nemo and Marlin on a search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?",5.773659,721945629,An unforgettable journey she probably won't remember.,6.5,737,Finding Dory
tt2267968,"Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie","USA, China","Alessandro Carloni, Jennifer Yuh Nelson",28 Jun 2016,7.3,"57,252","English, Mandarin",66.0,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",http://ia.media-imdb.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_SX300.jpg,DreamWorks Animation,PG,29 Jan 2016,95 min,Kung Fu Panda 3,"Kung Fu Panda 3 boasts the requisite visual splendor, but like its rotund protagonist, this sequel's narrative is also surprisingly nimble, adding up to animated fun for the whole family.",certified,86.0,6.8,146.0,20.0,81.0,4.0,96453.0,"Jonathan Aibel, Glenn Berger",2016,0,"[Action, Adventure, Animation, Comedy, Family]",http://www.kungfupanda.com/,140300,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",6.449886,0,Grab destiny by the rice dumplings.,6.4,737,Kung Fu Panda 3
tt3410834,"Shailene Woodley, Theo James, Naomi Watts, Octavia Spencer",USA,Robert Schwentke,,5.8,"33,217",English,33.0,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",http://ia.media-imdb.com/images/M/MV5BMjEyOTI3NDQwN15BMl5BanBnXkFtZTgwNjExOTIwODE@._V1_SX300.jpg,,PG-13,18 Mar 2016,120 min,Allegiant,"Allegiant improves on previous entries in The Divergent Series on a few superficial levels, but they aren't enough to counteract a sense of growing boredom with a franchise that's gone on too long.",rotten,13.0,4.1,165.0,144.0,44.0,3.0,39914.0,"Noah Oppenheim (screenplay), Adam Cooper (screenplay), Bill Collage (screenplay), Veronica Roth (novel)",2016,110000000,"[Adventure, Science Fiction]",http://www.thedivergentseries.movie/#allegiant,262504,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,6.509466,0,Break the boundaries of your world,6.0,657,Allegiant
tt0803096,"Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper","USA, China, Canada, Japan",Duncan Jones,,7.4,"104,144",English,32.0,"As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.",http://ia.media-imdb.com/images/M/MV5BMjIwNTM0Mzc5MV5BMl5BanBnXkFtZTgwMDk5NDU1ODE@._V1_SX300.jpg,,PG-13,10 Jun 2016,123 min,Warcraft,"Warcraft has visual thrills to spare, but they -- and director Duncan Jones' distinctive gifts -- are wasted on a sluggish and derivative adaptation of a bestselling game with little evident cinematic value.",rotten,29.0,4.2,185.0,132.0,77.0,4.0,50845.0,"Charles Leavitt (screenplay), Duncan Jones (screenplay)",2016,160000000,"[Action, Adventure, Fantasy]",http://www.warcraft-themovie.com/,68735,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",11.232168,0,Two worlds. One home.,6.0,617,Warcraft
tt1860213,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",USA,Dan Mazer,17 May 2016,6.0,"48,106",English,18.0,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant-Colonel, to Florida for spring break.",http://ia.media-imdb.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg,Lionsgate Films,R,22 Jan 2016,102 min,Dirty Grandpa,"Like a Werther's Original dropped down a sewer drain, Dirty Grandpa represents the careless fumbling of a classic talent that once brought pleasure to millions.",rotten,11.0,2.8,122.0,109.0,46.0,3.1,28612.0,John Phillips,2016,0,"[Adventure, Comedy]",http://www.dirtygrandpa.movie/,291870,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",6.922294,0,This is Jason. He's a little worried about his grandpa.,5.2,592,Dirty Grandpa
tt2404233,"Brenton Thwaites, John Samaha, Courtney Eaton, Nikolaj Coster-Waldau","USA, Australia",Alex Proyas,,5.5,"50,134",English,25.0,"Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict.",http://ia.media-imdb.com/images/M/MV5BNjExODg3MDUzNl5BMl5BanBnXkFtZTgwNjExMjE3NzE@._V1_SX300.jpg,,PG-13,26 Feb 2016,126 min,Gods of Egypt,"Look on Gods of Egypt, ye filmgoers, and despair! Nothing beside remains. Round the decay of this colossal wreck, boundless and bare. The lone and level sands stretch far away. (Apologies to Shelley.)",rotten,16.0,3.5,156.0,131.0,39.0,2.8,30053.0,"Matt Sazama, Burk Sharpless",2016,140000000,"[Action, Adventure, Fantasy]",,205584,A common thief joins a mythical god on a quest through Egypt.,3.887234,143055748,The battle for eternity begins,5.0,533,Gods of Egypt (film)
tt1292566,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr.",USA,Christian Ditter,24 May 2016,6.1,"33,125",English,51.0,"There's a right way to be single, a wrong way to be single, and then...there's Alice. And Robin. Lucy. Meg. Tom. David. New York City is full of lonely hearts seeking the right match, be it...",http://ia.media-imdb.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_SX300.jpg,Warner Bros. Pictures,R,12 Feb 2016,110 min,How to Be Single,"How to Be Single boasts the rough outline of a feminist rom-com, but too willingly indulges in the genre conventions it wants to subvert.",rotten,49.0,5.2,132.0,67.0,49.0,3.2,26430.0,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Dana Fox (screenplay), Abby Kohn (screen story), Marc Silverstein (screen story), Liz Tuccillo (book)",2016,38000000,"[Comedy, Romance]",http://howtobesinglemovie.com/,259694,"New York City is full of lonely hearts seeking the right match, and what Alice, Robin, Lucy, Meg, Tom and David all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love.",4.2737,112000000,Welcome to the party,5.7,522,How to Be Single
tt0475290,"Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes","UK, USA, Japan","Ethan Coen, Joel Coen",07 Jun 2016,6.4,"59,630",English,72.0,A Hollywood fixer in the 1950s works to keep the studio's stars in line.,http://ia.media-imdb.com/images/M/MV5BMjQyODc3MTI2NF5BMl5BanBnXkFtZTgwNDMxMjU2NzE@._V1_SX300.jpg,Universal Pictures,PG-13,05 Feb 2016,106 min,"Hail, Caesar!","Packed with period detail and perfectly cast, Hail, Caesar! finds the Coen brothers delivering an agreeably lightweight love letter to post-war Hollywood.",certified,85.0,7.2,284.0,42.0,46.0,2.9,36692.0,"Joel Coen, Ethan Coen",2016,22000000,"[Comedy, Drama, Music, Mystery]",http://www.hailcaesar-film.com/ww/,270487,"Tells the comedic tale of Eddie Mannix, a fixer who worked for the Hollywood studios in the 1950s. The story finds him at work when a star mysteriously disappears in the middle of filming.",3.542706,63229796,Lights. Camera. Abduction.,5.4,495,"Hail, Caesar!"
tt3065204,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor","USA, Canada",James Wan,,7.8,"62,569",English,65.0,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by a malicious spirit.,http://ia.media-imdb.com/images/M/MV5BZjU5OWVlN2EtODNlYy00MjhhLWI0MDUtMTA3MmQ5MGMwYTZmXkEyXkFqcGdeQXVyNjE5MTM4MzY@._V1_SX300.jpg,Warner Bros. Pictures,R,10 Jun 2016,134 min,The Conjuring 2,,,,,,,,,25323.0,"Carey Hayes (screenplay), Chad Hayes (screenplay), James Wan (screenplay), David Leslie Johnson (screenplay), Carey Hayes (story), Chad Hayes (story), James Wan (story)",2016,40000000,[Horror],,259693,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,3.057586,0,The next true story from the case files of Ed and Lorraine Warren,6.3,492,The Conjuring 2
tt2381991,"Chris Hemsworth, Charlize Theron, Jessica Chastain, Emily Blunt",USA,Cedric Nicolas-Troyan,,6.1,"33,485",English,35.0,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",http://ia.media-imdb.com/images/M/MV5BMTkzNzc2MDQ1N15BMl5BanBnXkFtZTgwNTAyNzkyNzE@._V1_SX300.jpg,Universal Pictures,PG-13,22 Apr 2016,114 min,The Huntsman: Winter's War,"The Huntsman: Winter's War is visually arresting and boasts a stellar cast, but neither are enough to recommend this entirely unnecessary sequel.",rotten,16.0,4.2,176.0,147.0,50.0,3.2,40270.0,"Evan Spiliotopoulos, Craig Mazin, Evan Daugherty (characters)",2016,115000000,"[Action, Adventure, Drama]",http://www.thehuntsmanmovie.com/,290595,"As two evil sisters prepare to conquer the land, two renegades - Eric the Huntsman - who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara, set out to stop them.",13.285295,0,The story before Snow White,5.7,464,The Huntsman: Winter's War
tt3110958,"Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco",USA,Jon M. Chu,,7.0,"29,296","English, Mandarin",47.0,The Four Horsemen resurface and are forcibly recruited by a tech genius to pull off their most impossible heist yet.,http://ia.media-imdb.com/images/M/MV5BNzQ0NDgwODQ3NV5BMl5BanBnXkFtZTgwOTYxNjc2ODE@._V1_SX300.jpg,Lionsgate,PG-13,10 Jun 2016,129 min,Now You See Me 2,,,,,,,,,44947.0,"Ed Solomon (screenplay), Ed Solomon (story), Peter Chiarelli (story), Boaz Yakin (characters), Edward Ricourt (characters)",2016,90000000,"[Action, Comedy, Thriller]",,291805,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface in Now You See Me: The Second Act only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",6.925497,0,You Haven't Seen Anything Yet,6.6,449,Now You See Me 2
tt2709768,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate","Japan, USA","Yarrow Cheney, Chris Renaud",,6.8,"16,794",English,61.0,"A terrier named Max's quiet life is upended when his owner takes in Duke, a stray, who Max instantly dislikes.",http://ia.media-imdb.com/images/M/MV5BMjIzMzA1OTkzNV5BMl5BanBnXkFtZTgwODE3MjM4NzE@._V1_SX300.jpg,,PG,08 Jul 2016,87 min,The Secret Life of Pets,"Fast-paced, funny, and blessed with a talented voice cast, The Secret Life of Pets offers a beautifully animated, cheerfully undemanding family-friendly diversion.",certified,74.0,6.2,158.0,41.0,67.0,3.6,57069.0,"Cinco Paul, Ken Daurio, Brian Lynch, Simon Rich (additional characters created by)",2016,75000000,"[Adventure, Animation, Comedy, Family]",http://www.thesecretlifeofpets.com/,328111,"The action comedy is set in a Manhattan apartment building. After the two-legged residents head for work and school, their pets gather to start their day, which consists of hanging out, trading humiliating stories about their owners, and helping each other work up adorable looks that will lead to more snacks. The head hound is a quick-witted terrier rescue (Louis C.K.), whose position at the epicenter of his master’s universe is suddenly threatened when she comes home with Duke (Stonestreet), a sloppy mongrel with no polish. The two soon find themselves on the mean streets of New York, where they meet the adorable white bunny Snowball (Hart). It turns out that Snowball is the leader of an army of pets that were abandoned and are determined to get back at humanity and every owner-loving pet. The dogs must thwart this plot and make it back in time for dinner.",10.429137,260708745,Think this is what they do all day?,5.4,430,The Secret Life of Pets
tt3799694,"Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer",USA,Shane Black,,7.7,"46,762",English,70.0,A mismatched pair of private eyes investigate the apparent suicide of a porn star in 1970s Los Angeles.,http://ia.media-imdb.com/images/M/MV5BMjcwNDA5MDYyNl5BMl5BanBnXkFtZTgwNjg0NDkzNzE@._V1_SX300.jpg,Warner Bros. Pictures,R,20 May 2016,116 min,The Nice Guys,The Nice Guys hearkens back to the buddy comedies of a bygone era while adding something extra courtesy of a knowing script and the irresistible chemistry of its leads.,certified,91.0,7.6,232.0,20.0,82.0,3.9,40245.0,"Shane Black, Anthony Bagarozzi",2016,50000000,"[Action, Comedy, Crime, Mystery, Thriller]",,290250,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,5.135314,0,Nice pair,6.9,389,The Nice Guys
