imdb_id,actors,country,director,dvd,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,runtime,title,tomato_consensus,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,writer,year,budget,genres,homepage,tmdb_id,overview,tmdb_popularity,revenue,tagline,tmdb_vote_average,tmdb_vote_count,wiki_page
tt2820852,"Vin Diesel, Paul Walker, Jason Statham, Michelle Rodriguez","USA, Japan",James Wan,15 Sep 2015,7.3,"277,247",English,67,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,http://ia.media-imdb.com/images/M/MV5BMTQxOTA2NDUzOV5BMl5BanBnXkFtZTgwNzY2MTMxMzE@._V1_SX300.jpg,Universal Pictures,PG-13,03 Apr 2015,137 min,Furious 7,"Serving up a fresh round of over-the-top thrills while adding unexpected dramatic heft, Furious 7 keeps the franchise moving in more ways than one.",certified,80,6.7,231,46,83,4.1,193503,"Chris Morgan, Gary Scott Thompson (characters)",2015,190000000,"[Action, Crime, Thriller]",http://www.furious7.com/,168259,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,11.172003,1506249360,Vengeance Hits Home,7.4,2636,Furious 7
tt0470752,"Domhnall Gleeson, Corey Johnson, Oscar Isaac, Alicia Vikander",UK,Alex Garland,14 Jul 2015,7.7,"282,661",English,78,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a breath-taking humanoid A.I.,http://ia.media-imdb.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_SX300.jpg,A24 Films,R,24 Apr 2015,108 min,Ex Machina,"Ex Machina leans heavier on ideas than effects, but it's still a visually polished piece of work -- and an uncommonly engaging sci-fi feature.",certified,93,8.1,231,17,86,4.1,67843,Alex Garland,2015,15000000,"[Drama, Science Fiction]",http://exmachina-movie.com/,264660,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",3.887178,36869414,There is nothing more human than the will to survive,7.6,2337,Ex Machina (film)
tt1340138,"Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney",USA,Alan Taylor,10 Nov 2015,6.6,"187,290",English,38,"When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline.",http://ia.media-imdb.com/images/M/MV5BMjM1NTc0NzE4OF5BMl5BanBnXkFtZTgwNDkyNjQ1NTE@._V1_SX300.jpg,Paramount Pictures,PG-13,01 Jul 2015,126 min,Terminator Genisys,"Mired in its muddled mythology, Terminator: Genisys is a lurching retread that lacks the thematic depth, conceptual intelligence, or visual thrills that launched this once-mighty franchise.",rotten,26,4.7,231,172,55,3.3,80902,"Laeta Kalogridis, Patrick Lussier, James Cameron (characters), Gale Anne Hurd (characters)",2015,155000000,"[Science Fiction, Action, Thriller, Adventure]",http://www.terminatormovie.com/,87101,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",13.62367,440603537,Reset the future,5.9,2265,Terminator Genisys
tt2381249,"Tom Cruise, Jeremy Renner, Simon Pegg, Rebecca Ferguson","China, Hong Kong, USA",Christopher McQuarrie,15 Dec 2015,7.4,"227,586","English, Swedish, German",75,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",http://ia.media-imdb.com/images/M/MV5BMTQ1NDI2MzU2MF5BMl5BanBnXkFtZTgwNTExNTU5NDE@._V1_SX300.jpg,Paramount Pictures,PG-13,31 Jul 2015,131 min,Mission: Impossible - Rogue Nation,Mission: Impossible Rogue Nation continues the franchise's thrilling resurgence -- and proves that Tom Cruise remains an action star without equal.,certified,93,7.5,274,19,87,4.1,90618,"Christopher McQuarrie (screenplay), Christopher McQuarrie (story), Drew Pearce (story), Bruce Geller (television series)",2015,150000000,[Action],http://www.missionimpossible.com,177677,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",4.902094,682330139,Desperate Times. Desperate Measures.,7.1,2114,Mission: Impossible (film series)
tt2908446,"Kate Winslet, Jai Courtney, Mekhi Phifer, Shailene Woodley",USA,Robert Schwentke,04 Aug 2015,6.3,"153,764",English,42,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.,http://ia.media-imdb.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_SX300.jpg,Lionsgate Films,PG-13,20 Mar 2015,119 min,Insurgent,"Shailene Woodley gives it her all, but Insurgent is still a resounding step back for a franchise struggling to distinguish itself from the dystopian YA crowd.",rotten,29,5.1,182,130,59,3.5,75891,"Brian Duffield (screenplay), Akiva Goldsman (screenplay), Mark Bomback (screenplay), Veronica Roth (novel)",2015,110000000,"[Adventure, Science Fiction, Thriller]",http://www.thedivergentseries.movie/#insurgent,262500,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,6.798516,295238201,One Choice Can Destroy You,6.4,2082,The Divergent Series: Insurgent
tt1951266,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson","USA, Germany",Francis Lawrence,22 Mar 2016,6.6,"164,674",English,65,"As the war of Panem escalates to the destruction of other districts, Katniss Everdeen, the reluctant leader of the rebellion, must bring together an army against President Snow, while all she holds dear hangs in the balance.",http://ia.media-imdb.com/images/M/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_SX300.jpg,Lionsgate Films,PG-13,20 Nov 2015,137 min,The Hunger Games: Mockingjay - Part 2,"With the unflinchingly grim Mockingjay Part 2, The Hunger Games comes to an exciting, poignant, and overall satisfying conclusion.",fresh,70,6.5,246,74,66,3.6,200335,"Peter Craig (screenplay), Danny Strong (screenplay), Suzanne Collins (adaptation), Suzanne Collins (novel)",2015,160000000,"[War, Adventure, Science Fiction]",http://www.thehungergames.movie/,131634,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",6.59842,639827109,The fire will burn forever.,6.6,1954,The Hunger Games (film series)
tt3460252,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins",USA,Quentin Tarantino,29 Mar 2016,7.9,"270,363","English, Spanish",68,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",http://ia.media-imdb.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_SX300.jpg,The Weinstein Company,R,30 Dec 2015,187 min,The Hateful Eight,"The Hateful Eight offers another well-aimed round from Quentin Tarantino's signature blend of action, humor, and over-the-top violence -- all while demonstrating an even stronger grip on his filmmaking craft.",certified,75,7.3,268,68,76,3.8,67970,Quentin Tarantino,2015,44000000,"[Crime, Drama, Mystery, Western]",http://thehatefuleight.com/,273248,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,6.106036,155760117,No one comes up here without a damn good reason.,7.3,1894,The Hateful Eight
tt2126355,"Dwayne Johnson, Carla Gugino, Alexandra Daddario, Ioan Gruffudd",USA,Brad Peyton,20 Oct 2015,6.1,"144,800",English,43,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",http://ia.media-imdb.com/images/M/MV5BNjI4MTgyOTAxOV5BMl5BanBnXkFtZTgwMjQwOTA4NTE@._V1_SX300.jpg,Warner Bros.,PG-13,27 May 2015,114 min,San Andreas,"San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",rotten,48,5.2,210,109,52,3.3,64739,"Carlton Cuse (screenplay), Andre Fabrizio (story), Jeremy Passmore (story), Carlton Cuse, Andre Fabrizio",2015,110000000,"[Action, Drama, Thriller]",http://www.sanandreasmovie.com/,254128,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",5.424179,470490832,"A rescue pilot survived an earthquake, this is what happens next",6.1,1832,San Andreas (film)
tt1823672,"Sharlto Copley, Dev Patel, Ninja, Yo-Landi Visser","USA, South Africa",Neill Blomkamp,16 Jun 2015,6.9,"170,109",English,41,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",http://ia.media-imdb.com/images/M/MV5BMTUyNTI4NTIwNl5BMl5BanBnXkFtZTgwMjQ4MTI0NDE@._V1_SX300.jpg,Sony Pictures,R,06 Mar 2015,120 min,Chappie,"Chappie boasts more of the big ideas and visual panache that director Neill Blomkamp has become known for -- and, sadly, more of the narrative shortcomings.",rotten,32,4.9,195,133,56,3.4,48464,"Neill Blomkamp, Terri Tatchell",2015,49000000,"[Crime, Action, Science Fiction]",http://www.chappie-movie.com,198184,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",8.344765,102069268,I am consciousness. I am alive. I am Chappie.,6.6,1757,Chappie (film)
tt1617661,"Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne","USA, Australia","Lana Wachowski, Lilly Wachowski",02 Jun 2015,5.4,"137,915","English, Russian",40,A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.,http://ia.media-imdb.com/images/M/MV5BMTQyNzk2MjA2NF5BMl5BanBnXkFtZTgwMjEwNzk3MjE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,06 Feb 2015,127 min,Jupiter Ascending,"Pleasing to the eye but narratively befuddled, Jupiter Ascending delivers another visually thrilling misfire from the Wachowskis.",rotten,26,4.3,228,169,38,2.9,94484,"Lilly Wachowski, Lana Wachowski",2015,176000003,"[Science Fiction, Fantasy, Action, Adventure]",http://www.jupiterascending.com,76757,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5.148165,183987723,Expand your universe.,5.3,1739,Jupiter Ascending
tt1964418,"George Clooney, Hugh Laurie, Britt Robertson, Raffey Cassidy","USA, Spain",Brad Bird,13 Oct 2015,6.5,"127,535","English, French, Japanese",60,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",http://ia.media-imdb.com/images/M/MV5BMTQ0MDc5MjAyNF5BMl5BanBnXkFtZTgwMzU5Mzk1NjE@._V1_SX300.jpg,Walt Disney Pictures,PG,22 May 2015,130 min,Tomorrowland,"Ambitious and visually stunning, Tomorrowland is unfortunately weighted down by uneven storytelling.",rotten,50,5.9,249,125,50,3.3,87079,"Damon Lindelof (screenplay), Brad Bird (screenplay), Damon Lindelof (story by), Brad Bird (story by), Jeff Jensen (story by)",2015,190000000,"[Action, Adventure, Family, Mystery, Science Fiction]",http://movies.disney.com/tomorrowland,158852,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",6.000465,209035668,Imagine a world where nothing is impossible.,6.2,1648,Tomorrowland (film)
tt3079380,"Jude Law, Raad Rawi, Melissa McCarthy, Jessica Chaffin",USA,Paul Feig,29 Sep 2015,7.1,"167,366","English, French, Italian, German",75,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",http://ia.media-imdb.com/images/M/MV5BNjI5OTQ0MDQxM15BMl5BanBnXkFtZTgwMzcwNjMyNTE@._V1_SX300.jpg,20th Century Fox,R,05 Jun 2015,119 min,Spy,"Simultaneously broad and progressive, Spy offers further proof that Melissa McCarthy and writer-director Paul Feig bring out the best in one another -- and delivers scores of belly laughs along the way.",certified,94,7.2,226,14,79,3.9,80775,Paul Feig,2015,65000000,"[Action, Comedy, Crime]",http://www.foxmovies.com/movies/spy,238713,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",1.956996,235666219,One of the guys. One of the Spies.,7.0,1648,Digital Spy
tt2322441,"Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford",USA,Sam Taylor-Johnson,,4.1,"218,080",English,46,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",http://ia.media-imdb.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_SX300.jpg,,R,13 Feb 2015,125 min,Fifty Shades of Grey,"While creatively better endowed than its print counterpart, Fifty Shades of Grey is a less than satisfying experience on the screen.",rotten,25,4.2,242,182,42,2.9,81723,"Kelly Marcel (screenplay), E.L. James (novel)",2015,40000000,"[Drama, Romance]",https://www.facebook.com/fiftyshadesofgreymovie,216015,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",2.992861,569651467,Are you curious?,5.3,1617,Fifty Shades of Grey (film)
tt2381941,"Will Smith, Margot Robbie, Adrian Martinez, Gerald McRaney","USA, Argentina","Glenn Ficarra, John Requa",02 Jun 2015,6.6,"148,421","English, Spanish",56,"In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.",http://ia.media-imdb.com/images/M/MV5BMTUwODg2OTA4OF5BMl5BanBnXkFtZTgwOTE5MTE4MzE@._V1_SX300.jpg,Warner Bros. Pictures,R,27 Feb 2015,105 min,Focus,"Focus may have a few too many twists and turns, but it nearly skates by on its glamorous setting and the charm of its stars.",rotten,56,5.8,196,87,53,3.3,45312,"Glenn Ficarra, John Requa",2015,50100000,"[Romance, Comedy, Crime, Drama]",http://focusmovie.com/,256591,"A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.",2.608678,153962963,Never Drop The Con.,6.7,1592,Focus
