imdb_id,actors,awards,box_office,country,director,dvd,genre,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,response,runtime,title,tomato_consensus,tomato_fresh,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,type,website,writer,year
tt0448157,"Will Smith, Charlize Theron, Jason Bateman, Jae Head",4 wins & 11 nominations.,N/A,USA,Peter Berg,25 Nov 2008,"Action, Drama",6.4,"338,756","English, Japanese",49,Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when one person he saves helps him improve his public image.,http://ia.media-imdb.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._V1_SX300.jpg,Columbia Pictures,PG-13,02 Jul 2008,True,92 min,Hancock,"Though it begins with promise, Hancock suffers from a flimsy narrative and poor execution.",89,rotten,41,5.4,218,129,59,3.6,556287,movie,N/A,"Vincent Ngo, Vince Gilligan",2008
tt0493464,"James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp",Nominated for 2 Oscars. Another 3 wins & 20 nominations.,N/A,"USA, Germany",Timur Bekmambetov,02 Dec 2008,"Action, Crime, Fantasy",6.7,"298,487",English,64,"A frustrated office worker learns that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.",http://ia.media-imdb.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_SX300.jpg,Universal Pictures,R,27 Jun 2008,True,110 min,Wanted,"Wanted is stylish, energetic popcorn fare with witty performances from Angelina Jolie (playing an expert assassin), James McAvoy, and Morgan Freeman that help to distract from its absurdly over-the-top plot.",143,certified,72,6.6,200,57,69,3.6,1545294,movie,N/A,"Michael Brandt (screenplay), Derek Haas (screenplay), Chris Morgan (screenplay), Michael Brandt (story), Derek Haas (story), Mark Millar (comic book series), J.G. Jones (comic book series)",2008
tt0367882,"Harrison Ford, Cate Blanchett, Karen Allen, Shia LaBeouf",Nominated for 1 BAFTA Film Award. Another 9 wins & 34 nominations.,N/A,USA,Steven Spielberg,14 Oct 2008,"Action, Adventure, Fantasy",6.2,"333,131","English, German, Russian",65,"Famed archaeologist/adventurer Dr. Henry ""Indiana"" Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",http://ia.media-imdb.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,22 May 2008,True,122 min,Indiana Jones and the Kingdom of the Crystal Skull,"Though the plot elements are certainly familiar, Indiana Jones and the Kingdom of the Crystal Skull still delivers the thrills and Harrison Ford's return in the title role is more than welcome.",199,certified,77,6.9,258,59,54,3.3,1318932,movie,N/A,"David Koepp (screenplay), George Lucas (story), Jeff Nathanson (story), George Lucas (characters), Philip Kaufman (characters)",2008
tt1010048,"Dev Patel, Saurabh Shukla, Anil Kapoor, Rajendranath Zutshi",Won 8 Oscars. Another 142 wins & 120 nominations.,N/A,"UK, USA","Danny Boyle, Loveleen Tandan",31 Mar 2009,"Drama, Romance",8.0,"637,553","English, Hindi, French",86,"A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""",http://ia.media-imdb.com/images/M/MV5BMTU2NTA5NzI0N15BMl5BanBnXkFtZTcwMjUxMjYxMg@@._V1_SX300.jpg,Fox Searchlight Pictures,R,25 Dec 2008,True,120 min,Slumdog Millionaire,"Visually dazzling and emotionally resonant, Slumdog Millionaire is a film that's both entertaining and powerful.",246,certified,92,8.4,267,21,90,4.0,1154152,movie,N/A,"Simon Beaufoy (screenplay), Vikas Swarup (novel)",2008
tt1060277,"Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David",5 wins & 23 nominations.,N/A,USA,Matt Reeves,22 Apr 2008,"Action, Adventure, Horror",7.0,"295,736","English, Russian",64,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,http://ia.media-imdb.com/images/M/MV5BMTQ1NzU4NjI5Nl5BMl5BanBnXkFtZTcwNTkyMjc1MQ@@._V1_SX300.jpg,Paramount,PG-13,18 Jan 2008,True,85 min,Cloverfield,"A sort of Blair Witch Project crossed with Godzilla, Cloverfield is economically paced, stylistically clever, and filled with scares.",153,certified,77,6.8,199,46,68,3.4,418867,movie,N/A,Drew Goddard,2008
tt0887912,"Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce",Won 6 Oscars. Another 114 wins & 121 nominations.,N/A,USA,Kathryn Bigelow,12 Jan 2010,"Drama, History, Thriller",7.6,"329,841","English, Arabic",94,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",http://ia.media-imdb.com/images/M/MV5BNzEwNzQ1NjczM15BMl5BanBnXkFtZTcwNTk3MTE1Mg@@._V1_SX300.jpg,Summit Entertainment,R,31 Jul 2009,True,131 min,The Hurt Locker,"A well-acted, intensely shot, action filled war epic, Kathryn Bigelow's The Hurt Locker is thus far the best of the recent dramatizations of the Iraq War.",249,certified,98,8.5,255,6,84,3.9,93904,movie,N/A,Mark Boal,2008
tt0479952,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith",3 wins & 9 nominations.,N/A,USA,"Eric Darnell, Tom McGrath",06 Feb 2009,"Animation, Action, Adventure",6.7,"143,866","English, Italian",61,"The animals try to fly back to New York City, but crash-land on an African wildlife refuge, where Alex is reunited with his parents.",http://ia.media-imdb.com/images/M/MV5BMjExMDA4NDcwMl5BMl5BanBnXkFtZTcwODAxNTQ3MQ@@._V1_SX300.jpg,Paramount Studios,PG,07 Nov 2008,True,89 min,Madagascar: Escape 2 Africa,"Madagascar: Escape 2 Africa is an improvement on the original, with more fleshed-out characters, crisper animation and more consistent humor.",95,fresh,64,5.9,149,54,66,3.6,365491,movie,N/A,"Etan Cohen, Eric Darnell, Tom McGrath",2008
tt0397892,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton",Nominated for 1 Oscar. Another 1 win & 28 nominations.,N/A,USA,"Byron Howard, Chris Williams",24 Mar 2009,"Animation, Adventure, Comedy",6.9,"146,449",English,67,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,http://ia.media-imdb.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,Walt Disney Pictures,PG,21 Nov 2008,True,96 min,Bolt,Bolt is a pleasant animated comedy that overcomes the story's familiarity with strong visuals and likable characters.,157,certified,89,7.2,177,20,74,3.6,314345,movie,N/A,"Dan Fogelman (screenplay), Chris Williams (screenplay)",2008
tt0814314,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy",5 wins & 6 nominations.,N/A,USA,Gabriele Muccino,31 Mar 2009,"Drama, Romance",7.7,"231,264","English, Spanish",36,A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,http://ia.media-imdb.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_SX300.jpg,Sony Pictures,PG-13,19 Dec 2008,True,123 min,Seven Pounds,"Grim and morose, Seven Pounds is also undone by an illogical plot.",50,rotten,27,4.6,187,137,75,3.6,635986,movie,N/A,Grant Nieporte,2008
tt0489099,"Hayden Christensen, Jamie Bell, Rachel Bilson, Diane Lane",2 wins & 4 nominations.,N/A,"USA, Canada",Doug Liman,10 Jun 2008,"Action, Adventure, Sci-Fi",6.1,"242,759","English, Italian, Japanese, Mandarin",35,A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,http://ia.media-imdb.com/images/M/MV5BMjEwOTkyOTI3M15BMl5BanBnXkFtZTcwNTQxMjU1MQ@@._V1_SX300.jpg,20th Century Fox,PG-13,14 Feb 2008,True,88 min,Jumper,"Featuring uninvolving characters and loose narrative, Jumper is an erratic action pic with little coherence and lackluster special effects.",26,rotten,16,4.0,164,138,44,3.1,320878,movie,N/A,"David S. Goyer (screenplay), Jim Uhls (screenplay), Simon Kinberg (screenplay), Steven Gould (novel)",2008
tt1068680,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins",3 wins & 7 nominations.,N/A,"USA, UK",Peyton Reed,07 Apr 2009,"Comedy, Romance",6.8,"271,116","English, Korean, Estonian",46,"A guy challenges himself to say ""yes"" to everything for an entire year.",http://ia.media-imdb.com/images/M/MV5BNjYyOTkyMzg2OV5BMl5BanBnXkFtZTcwODAxNjk3MQ@@._V1_SX300.jpg,Warner Bros. Pictures/Village Roadshow,PG-13,19 Dec 2008,True,104 min,Yes Man,Jim Carrey's comic convulsions are the only bright spots in this otherwise dim and predictable comedy.,69,rotten,46,5.3,151,82,66,3.6,317029,movie,N/A,"Nicholas Stoller (screenplay), Jarrad Paul (screenplay), Andrew Mogel (screenplay), Danny Wallace (book)",2008
tt1220719,"Donnie Yen, Simon Yam, Lynn Hung, Hiroyuki Ikeuchi",12 wins & 15 nominations.,N/A,"Hong Kong, China",Wilson Yip,31 Mar 2009,"Action, Biography, Drama",8.1,"167,682","Cantonese, Mandarin, Japanese",59,"During the Japanese invasion of 1937, when a wealthy martial artist is forced to leave his home and work to support his family, he reluctantly agrees to train others in the art of Wing Chun for self-defense.",http://ia.media-imdb.com/images/M/MV5BMjE0NDUzMDcyOF5BMl5BanBnXkFtZTcwNzAxMTA2Mw@@._V1_SX300.jpg,Well Go USA,R,12 Dec 2008,True,106 min,Ip Man,"At once beholden to the established conventions of the genre and delightfully subversive of them, Ip Man is one of the most exciting -- and refreshingly character-driven -- martial arts films in years.",21,fresh,84,6.5,25,4,93,4.2,26707,movie,N/A,"Edmond Wong (screenplay), Tai-Li Chan",2008
tt0942385,"Jeff Kahn, Robert Downey Jr., Anthony Ruivivar, Jack Black",Nominated for 1 Oscar. Another 10 wins & 39 nominations.,N/A,"USA, UK, Germany",Ben Stiller,18 Nov 2008,"Action, Comedy",7.0,"307,144","English, Mandarin",71,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",http://ia.media-imdb.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_SX300.jpg,DreamWorks/Paramount Studios,R,13 Aug 2008,True,107 min,Tropic Thunder,"With biting satire, plenty of subversive humor, and an unforgettable turn by Robert Downey, Jr., Tropic Thunder is a triumphant late Summer comedy.",193,certified,82,7.1,234,41,70,3.5,294947,movie,N/A,"Justin Theroux (screenplay), Ben Stiller (screenplay), Etan Cohen (screenplay), Ben Stiller (story), Justin Theroux (story)",2008
tt0478087,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo",1 win & 5 nominations.,N/A,USA,Robert Luketic,22 Jul 2008,"Crime, Drama, Thriller",6.8,"191,246",English,48,"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.",http://ia.media-imdb.com/images/M/MV5BMjAyNTU5OTcxOV5BMl5BanBnXkFtZTcwMDEyNjM2MQ@@._V1_SX300.jpg,Sony/Columbia Pictures,PG-13,28 Mar 2008,True,123 min,21,21 could have been a fascinating study had it not supplanted the true story on which it is based with mundane melodrama.,59,rotten,36,5.2,165,106,66,3.6,367292,movie,N/A,"Peter Steinfeld (screenplay), Allan Loeb (screenplay), Ben Mezrich (book)",2008
tt0411477,"Ron Perlman, Selma Blair, Doug Jones, John Alexander",Nominated for 1 Oscar. Another 5 wins & 25 nominations.,N/A,"USA, Germany",Guillermo del Toro,11 Nov 2008,"Action, Adventure, Fantasy",7.0,"206,772",English,78,"The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy and his team must save the world from the rebellious creatures.",http://ia.media-imdb.com/images/M/MV5BMjA5NzgyMjc2Nl5BMl5BanBnXkFtZTcwOTU3MDI3MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,11 Jul 2008,True,120 min,Hellboy II: The Golden Army,"Guillermo del Toro crafts a stellar comic book sequel, boasting visuals that are as imaginative as the characters are endearing.",206,certified,85,7.2,241,35,71,3.5,821431,movie,N/A,"Guillermo del Toro (screenplay), Guillermo del Toro (story), Mike Mignola (story), Mike Mignola (comic book)",2008
tt0499448,"Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley",2 wins & 19 nominations.,N/A,"USA, Poland, Slovenia, Czech Republic",Andrew Adamson,02 Dec 2008,"Action, Adventure, Family",6.6,"149,432",English,62,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",http://ia.media-imdb.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,Walt Disney Pictures,PG,16 May 2008,True,150 min,The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian is an entertaining family adventure worthy of the standard set by its predecessor.,126,fresh,67,6.3,188,62,73,3.7,552309,movie,N/A,"Andrew Adamson (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), C.S. Lewis (novel)",2008
tt0859163,"Brendan Fraser, Jet Li, Maria Bello, John Hannah",2 wins & 6 nominations.,N/A,"USA, Germany",Rob Cohen,16 Dec 2008,"Action, Adventure, Fantasy",5.2,"117,756","English, Mandarin, Sanskrit",31,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.",http://ia.media-imdb.com/images/M/MV5BMTU4NDIzMDY1OV5BMl5BanBnXkFtZTcwNjQxMzk3MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,01 Aug 2008,True,112 min,The Mummy: Tomb of the Dragon Emperor,"With middling CG effects and a distinct lack of fun, The Mummy: Tomb of the Dragon Emperor finds the series past its prime.",21,rotten,12,3.7,169,148,30,2.9,340191,movie,N/A,"Alfred Gough, Miles Millar",2008
tt0822832,"Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner",2 wins & 4 nominations.,N/A,USA,David Frankel,31 Mar 2009,"Comedy, Drama, Family",7.1,"116,428",English,53,"A family learns important life lessons from their adorable, but naughty and neurotic dog.",http://ia.media-imdb.com/images/M/MV5BNTU1OTg1MTc3OV5BMl5BanBnXkFtZTcwMjI0OTc5MQ@@._V1_SX300.jpg,20th Century Fox,PG,25 Dec 2008,True,115 min,Marley & Me,"Pet owners should love it, but Marley and Me is only sporadically successful in wringing drama and laughs from its scenario.",86,fresh,63,6.0,137,51,75,3.8,264407,movie,N/A,"Scott Frank (screenplay), Don Roos (screenplay), John Grogan (book)",2008
tt0452608,"Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson",1 win & 5 nominations.,N/A,"USA, Germany, UK",Paul W.S. Anderson,21 Dec 2008,"Action, Sci-Fi, Thriller",6.4,"165,281",English,43,Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.,http://ia.media-imdb.com/images/M/MV5BMTkwMDU1ODg5Ml5BMl5BanBnXkFtZTcwNjMzNjY3MQ@@._V1_SX300.jpg,Universal Pictures,R,22 Aug 2008,True,105 min,Death Race,"Mindless, violent, and lightning-paced, Death Race is little more than an empty action romp.",64,rotten,43,4.8,150,86,61,3.5,207246,movie,N/A,"Paul W.S. Anderson (screenplay), Paul W.S. Anderson (screen story), Robert Thom, Charles B. Griffith, Ib Melchior",2008
tt0795421,"Amanda Seyfried, Stellan Skarsgård, Pierce Brosnan, Nancy Baldwin",Nominated for 2 Golden Globes. Another 15 wins & 24 nominations.,N/A,"USA, UK, Germany",Phyllida Lloyd,16 Dec 2008,"Comedy, Family, Musical",6.3,"145,863","English, Greek",51,The story of a bride-to-be trying to find her real father told using hit songs by the popular '70s group ABBA.,http://ia.media-imdb.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_SX300.jpg,Universal Pictures,PG-13,18 Jul 2008,True,108 min,Mamma Mia!,"This jukebox musical is full of fluffy fun but rough singing voices and a campy tone might not make you feel like ""You Can Dance"" the whole 90 minutes.",96,rotten,54,5.5,177,81,66,3.6,436855,movie,N/A,"Catherine Johnson (screenplay), Catherine Johnson (musical book)",2008
tt0780536,"Elizabeth Berrington, Rudy Blomme, Olivier Bonjour, Mark Donovan",Nominated for 1 Oscar. Another 22 wins & 51 nominations.,N/A,"UK, USA",Martin McDonagh,24 Jun 2008,"Comedy, Crime, Drama",8.0,"307,143",English,67,"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",http://ia.media-imdb.com/images/M/MV5BMTY4OTYxODg4MV5BMl5BanBnXkFtZTcwMDcyNzM2MQ@@._V1_SX300.jpg,Focus Features,R,29 Feb 2008,True,107 min,In Bruges,"Featuring witty dialogue and deft performances, In Bruges is an effective mix of dark comedy and crime thriller elements.",155,certified,84,7.3,185,30,86,3.9,111018,movie,N/A,Martin McDonagh,2008
tt1129442,"Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper",2 nominations.,N/A,"France, UK, USA",Olivier Megaton,10 Mar 2009,"Action, Adventure, Crime",6.1,"124,336","English, French, Ukrainian, Russian, Hungarian",51,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",http://ia.media-imdb.com/images/M/MV5BMTkxNzg1OTU4M15BMl5BanBnXkFtZTcwMjcyMjI5MQ@@._V1_SX300.jpg,Lionsgate Films,PG-13,26 Nov 2008,True,104 min,Transporter 3,"This middling installment in the Transporter franchise is a few steps down from its predecessors, featuring generic stunts and a lack of energy.",41,rotten,37,4.8,110,69,49,3.4,201637,movie,N/A,"Luc Besson, Robert Mark Kamen, Luc Besson (characters), Robert Mark Kamen (characters)",2008
tt0887883,"George Clooney, Frances McDormand, Brad Pitt, John Malkovich",Nominated for 2 Golden Globes. Another 5 wins & 26 nominations.,N/A,"USA, UK, France","Ethan Coen, Joel Coen",21 Dec 2008,"Comedy, Drama",7.0,"247,967",English,63,A disk containing the memoirs of a CIA agent ends up in the hands of two unscrupulous gym employees who attempt to sell it.,http://ia.media-imdb.com/images/M/MV5BMTczNjQxODE0N15BMl5BanBnXkFtZTcwMzIxMjc3MQ@@._V1_SX300.jpg,Focus Features,R,12 Sep 2008,True,96 min,Burn After Reading,"With Burn After Reading, the Coen Brothers have crafted another clever comedy/thriller with an outlandish plot and memorable characters.",179,certified,79,6.9,228,49,64,3.3,186335,movie,N/A,"Joel Coen, Ethan Coen",2008
